2025,1,Cariboo,"All industries",82600,0.3,2200,19500,21700
2025,2,Cariboo,Hospitals,6400,1.6,1100,1500,2600
2025,3,Cariboo,"Other retail trade (excluding cars and personal care)",8000,0.4,300,1700,2000
2025,4,Cariboo,"Specialty trade contractors",4200,0.6,300,1000,1300
2025,5,Cariboo,"Ambulatory health care services",2400,2.2,600,600,1200
2025,6,Cariboo,"Personal, non-automotive repair and non-profit services",2700,1.3,400,600,1000
