10010,"Financial managers","10010 - Financial managers",Management,13200,"Customs, ship and other brokers","College Diploma or Apprenticeship, less than 2 years",5.73394126982207,medium
10010,"Financial managers","10010 - Financial managers",Management,12102,"Procurement and purchasing agents and officers","College Diploma or Apprenticeship, 2 or more years",5.75731318161694,medium
10010,"Financial managers","10010 - Financial managers",Management,11201,"Professional occupations in business management consulting","University Degree",5.79976502706766,medium
10010,"Financial managers","10010 - Financial managers",Management,22303,"Construction estimators","College Diploma or Apprenticeship, 2 or more years",5.80107102116124,medium
10010,"Financial managers","10010 - Financial managers",Management,11202,"Professional occupations in advertising, marketing and public relations","University Degree",5.82065457824272,medium
10010,"Financial managers","10010 - Financial managers",Management,10012,"Purchasing managers",Management,6.03015769788872,medium
10010,"Financial managers","10010 - Financial managers",Management,11200,"Human resources professionals","University Degree",6.05534097017971,medium
10010,"Financial managers","10010 - Financial managers",Management,40020,"Administrators - post-secondary education and vocational training",Management,6.23727457251741,medium
10010,"Financial managers","10010 - Financial managers",Management,11103,"Securities agents, investment dealers and brokers","University Degree",6.30654800595643,medium
10010,"Financial managers","10010 - Financial managers",Management,60010,"Corporate sales managers",Management,6.41941097594932,medium
10011,"Human resources managers","10011 - Human resources managers",Management,60010,"Corporate sales managers",Management,3.63922584962891,high
10011,"Human resources managers","10011 - Human resources managers",Management,13110,"Administrative assistants","College Diploma or Apprenticeship, less than 2 years",4.03269975141255,high
10011,"Human resources managers","10011 - Human resources managers",Management,10021,"Banking, credit and other investment managers",Management,4.89894540224855,medium
10011,"Human resources managers","10011 - Human resources managers",Management,10010,"Financial managers",Management,4.89894540224855,medium
10011,"Human resources managers","10011 - Human resources managers",Management,40020,"Administrators - post-secondary education and vocational training",Management,4.97243398213988,medium
10011,"Human resources managers","10011 - Human resources managers",Management,10020,"Insurance, real estate and financial brokerage managers",Management,5.37771028214663,medium
10011,"Human resources managers","10011 - Human resources managers",Management,41101,"Lawyers and Quebec notaries","University Degree",5.55196235304146,medium
10011,"Human resources managers","10011 - Human resources managers",Management,11201,"Professional occupations in business management consulting","University Degree",5.58077541864803,medium
10011,"Human resources managers","10011 - Human resources managers",Management,30010,"Managers in health care",Management,5.66838125211183,medium
10011,"Human resources managers","10011 - Human resources managers",Management,10012,"Purchasing managers",Management,5.74022259747185,medium
10011,"Human resources managers","10011 - Human resources managers",Management,22232,"Occupational health and safety specialists","College Diploma or Apprenticeship, 2 or more years",5.8650017717493,medium
10011,"Human resources managers","10011 - Human resources managers",Management,60020,"Retail and wholesale trade managers",Management,6.1826500187179,medium
10011,"Human resources managers","10011 - Human resources managers",Management,40030,"Managers in social, community and correctional services",Management,6.19635573965209,medium
10011,"Human resources managers","10011 - Human resources managers",Management,00018,"Senior managers - public and private sector",Management,6.31538664761518,medium
10011,"Human resources managers","10011 - Human resources managers",Management,41405,"Education policy researchers, consultants and program officers","University Degree",6.35653061867319,medium
10011,"Human resources managers","10011 - Human resources managers",Management,12011,"Supervisors, finance and insurance office workers","College Diploma or Apprenticeship, 2 or more years",6.58764153705759,medium
10011,"Human resources managers","10011 - Human resources managers",Management,12010,"Supervisors, general office and administrative support workers","College Diploma or Apprenticeship, 2 or more years",6.58764153705759,medium
10011,"Human resources managers","10011 - Human resources managers",Management,12012,"Supervisors, library, correspondence and related information workers","College Diploma or Apprenticeship, 2 or more years",6.58764153705759,medium
10011,"Human resources managers","10011 - Human resources managers",Management,62023,"Customer and information services supervisors","College Diploma or Apprenticeship, 2 or more years",6.58764153705759,medium
10011,"Human resources managers","10011 - Human resources managers",Management,72025,"Supervisors, mail and message distribution occupations","College Diploma or Apprenticeship, 2 or more years",6.58764153705759,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,50011,"Managers - publishing, motion pictures, broadcasting and performing arts",Management,2.26663220529042,high
10012,"Purchasing managers","10012 - Purchasing managers",Management,50010,"Library, archive, museum and art gallery managers",Management,2.26663220529042,high
10012,"Purchasing managers","10012 - Purchasing managers",Management,40042,"Commissioned officers of the Canadian Armed Forces",Management,2.26663220529042,high
10012,"Purchasing managers","10012 - Purchasing managers",Management,10030,"Telecommunication carriers managers",Management,2.26663220529042,high
10012,"Purchasing managers","10012 - Purchasing managers",Management,60020,"Retail and wholesale trade managers",Management,2.97448735546652,high
10012,"Purchasing managers","10012 - Purchasing managers",Management,70020,"Managers in transportation",Management,3.35270470434958,high
10012,"Purchasing managers","10012 - Purchasing managers",Management,40020,"Administrators - post-secondary education and vocational training",Management,3.58350744639012,high
10012,"Purchasing managers","10012 - Purchasing managers",Management,12102,"Procurement and purchasing agents and officers","College Diploma or Apprenticeship, 2 or more years",3.9744027794561,high
10012,"Purchasing managers","10012 - Purchasing managers",Management,63101,"Real estate agents and salespersons","College Diploma or Apprenticeship, less than 2 years",4.10209848604638,high
10012,"Purchasing managers","10012 - Purchasing managers",Management,40019,"Other managers in public administration",Management,4.45545183025318,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,60010,"Corporate sales managers",Management,4.49078588168064,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,70012,"Facility operation and maintenance managers",Management,4.59767131815295,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,12011,"Supervisors, finance and insurance office workers","College Diploma or Apprenticeship, 2 or more years",4.67090446708008,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,12010,"Supervisors, general office and administrative support workers","College Diploma or Apprenticeship, 2 or more years",4.67090446708008,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,12012,"Supervisors, library, correspondence and related information workers","College Diploma or Apprenticeship, 2 or more years",4.67090446708008,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,62023,"Customer and information services supervisors","College Diploma or Apprenticeship, 2 or more years",4.67090446708008,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,72025,"Supervisors, mail and message distribution occupations","College Diploma or Apprenticeship, 2 or more years",4.67090446708008,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,22232,"Occupational health and safety specialists","College Diploma or Apprenticeship, 2 or more years",4.67981911483265,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,70021,"Postal and courier services managers",Management,4.7305729448329,medium
10012,"Purchasing managers","10012 - Purchasing managers",Management,00018,"Senior managers - public and private sector",Management,4.92117199822324,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,13100,"Administrative officers","College Diploma or Apprenticeship, less than 2 years",2.77763797983871,high
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,11200,"Human resources professionals","University Degree",2.79552480275085,high
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,64201,"Image, social and other personal consultants","High School Diploma",3.00813636860766,high
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,51102,Archivists,"University Degree",3.93067692198976,high
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,64311,"Pursers and flight attendants","High School Diploma",4.26628229736434,high
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,63100,"Insurance agents and brokers","College Diploma or Apprenticeship, less than 2 years",4.31319836985442,high
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,12100,"Executive assistants","College Diploma or Apprenticeship, 2 or more years",4.32082537289123,high
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,13110,"Administrative assistants","College Diploma or Apprenticeship, less than 2 years",4.38431951097553,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,43109,"Other instructors","College Diploma or Apprenticeship, less than 2 years",4.52617844256376,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,12011,"Supervisors, finance and insurance office workers","College Diploma or Apprenticeship, 2 or more years",4.66737458475555,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,12010,"Supervisors, general office and administrative support workers","College Diploma or Apprenticeship, 2 or more years",4.66737458475555,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,12012,"Supervisors, library, correspondence and related information workers","College Diploma or Apprenticeship, 2 or more years",4.66737458475555,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,62023,"Customer and information services supervisors","College Diploma or Apprenticeship, 2 or more years",4.66737458475555,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,72025,"Supervisors, mail and message distribution occupations","College Diploma or Apprenticeship, 2 or more years",4.66737458475555,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,11103,"Securities agents, investment dealers and brokers","University Degree",4.68075570000823,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,11100,"Financial auditors and accountants","University Degree",4.78661434876207,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,11102,"Financial advisors","University Degree",4.8883019819588,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,11109,"Other financial officers","University Degree",4.8883019819588,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,12201,"Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",4.89619052538094,medium
10019,"Other administrative services managers","10019 - Other administrative services managers",Management,64409,"Other customer and information services representatives","High School Diploma",4.91609185385068,medium
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,10021,"Banking, credit and other investment managers",Management,3.09634789444394,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,10010,"Financial managers",Management,3.09634789444394,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,10022,"Advertising, marketing and public relations managers",Management,3.19487709292509,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,13110,"Administrative assistants","College Diploma or Apprenticeship, less than 2 years",3.35645641999385,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,11202,"Professional occupations in advertising, marketing and public relations","University Degree",3.51039623244659,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,12102,"Procurement and purchasing agents and officers","College Diploma or Apprenticeship, 2 or more years",3.58818439054562,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,11100,"Financial auditors and accountants","University Degree",3.66355430788466,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,11102,"Financial advisors","University Degree",3.79552184872402,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,11109,"Other financial officers","University Degree",3.79552184872402,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,64409,"Other customer and information services representatives","High School Diploma",3.83022473659374,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,63100,"Insurance agents and brokers","College Diploma or Apprenticeship, less than 2 years",3.87290964507908,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,11103,"Securities agents, investment dealers and brokers","University Degree",4.1570805285014,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,41402,"Business development officers and market researchers and analysts","University Degree",4.34638969258181,high
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,13200,"Customs, ship and other brokers","College Diploma or Apprenticeship, less than 2 years",4.60661327645175,medium
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,10019,"Other administrative services managers",Management,5.06336709861564,medium
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,11200,"Human resources professionals","University Degree",5.12284999340126,medium
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,63101,"Real estate agents and salespersons","College Diploma or Apprenticeship, less than 2 years",5.21890978589607,medium
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,62100,"Technical sales specialists - wholesale trade","College Diploma or Apprenticeship, 2 or more years",5.22902545137207,medium
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,10012,"Purchasing managers",Management,5.3764495271167,medium
10020,"Insurance, real estate and financial brokerage managers","10020 - Insurance, real estate and financial brokerage managers",Management,10011,"Human resources managers",Management,5.37771028214663,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,10010,"Financial managers",Management,0,high
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,10020,"Insurance, real estate and financial brokerage managers",Management,3.09634789444394,high
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,11100,"Financial auditors and accountants","University Degree",3.88727846988468,high
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,41402,"Business development officers and market researchers and analysts","University Degree",3.96909355913606,high
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,11102,"Financial advisors","University Degree",4.02016365239385,high
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,11109,"Other financial officers","University Degree",4.02016365239385,high
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,13110,"Administrative assistants","College Diploma or Apprenticeship, less than 2 years",4.68110711513441,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,10011,"Human resources managers",Management,4.89894540224855,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,10022,"Advertising, marketing and public relations managers",Management,5.48859660406213,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,41101,"Lawyers and Quebec notaries","University Degree",5.5392167897989,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,13200,"Customs, ship and other brokers","College Diploma or Apprenticeship, less than 2 years",5.73394126982207,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,12102,"Procurement and purchasing agents and officers","College Diploma or Apprenticeship, 2 or more years",5.75731318161694,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,11201,"Professional occupations in business management consulting","University Degree",5.79976502706766,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,22303,"Construction estimators","College Diploma or Apprenticeship, 2 or more years",5.80107102116124,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,11202,"Professional occupations in advertising, marketing and public relations","University Degree",5.82065457824272,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,10012,"Purchasing managers",Management,6.03015769788872,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,11200,"Human resources professionals","University Degree",6.05534097017971,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,40020,"Administrators - post-secondary education and vocational training",Management,6.23727457251741,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,11103,"Securities agents, investment dealers and brokers","University Degree",6.30654800595643,medium
10021,"Banking, credit and other investment managers","10021 - Banking, credit and other investment managers",Management,60010,"Corporate sales managers",Management,6.41941097594932,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,11202,"Professional occupations in advertising, marketing and public relations","University Degree",0.678985796730734,high
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,64409,"Other customer and information services representatives","High School Diploma",2.4915245554357,high
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,10020,"Insurance, real estate and financial brokerage managers",Management,3.19487709292509,high
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,11103,"Securities agents, investment dealers and brokers","University Degree",3.22902333673166,high
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,41402,"Business development officers and market researchers and analysts","University Degree",4.33095907222208,high
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,63100,"Insurance agents and brokers","College Diploma or Apprenticeship, less than 2 years",4.52452708896999,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,62100,"Technical sales specialists - wholesale trade","College Diploma or Apprenticeship, 2 or more years",4.86006790204503,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,12102,"Procurement and purchasing agents and officers","College Diploma or Apprenticeship, 2 or more years",4.86680328348647,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,11102,"Financial advisors","University Degree",4.88687319112034,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,11109,"Other financial officers","University Degree",4.88687319112034,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,11100,"Financial auditors and accountants","University Degree",4.99865994957284,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,13110,"Administrative assistants","College Diploma or Apprenticeship, less than 2 years",5.05910277946719,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,13200,"Customs, ship and other brokers","College Diploma or Apprenticeship, less than 2 years",5.48441252569023,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,10021,"Banking, credit and other investment managers",Management,5.48859660406213,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,10010,"Financial managers",Management,5.48859660406213,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,11200,"Human resources professionals","University Degree",5.73325210395836,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,13101,"Property administrators","College Diploma or Apprenticeship, less than 2 years",5.79919303329096,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,51110,Editors,"University Degree",5.98032382786682,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,10019,"Other administrative services managers",Management,6.12202623390192,medium
10022,"Advertising, marketing and public relations managers","10022 - Advertising, marketing and public relations managers",Management,63101,"Real estate agents and salespersons","College Diploma or Apprenticeship, less than 2 years",6.15399498860944,medium
10029,"Other business services managers","10029 - Other business services managers",Management,22232,"Occupational health and safety specialists","College Diploma or Apprenticeship, 2 or more years",3.24032037087531,high
10029,"Other business services managers","10029 - Other business services managers",Management,70012,"Facility operation and maintenance managers",Management,3.27572525006074,high
10029,"Other business services managers","10029 - Other business services managers",Management,20011,"Architecture and science managers",Management,3.50113372494623,high
10029,"Other business services managers","10029 - Other business services managers",Management,40019,"Other managers in public administration",Management,3.68582665365789,high
10029,"Other business services managers","10029 - Other business services managers",Management,41400,"Natural and applied science policy researchers, consultants and program officers","University Degree",4.00758654312966,high
10029,"Other business services managers","10029 - Other business services managers",Management,13200,"Customs, ship and other brokers","College Diploma or Apprenticeship, less than 2 years",4.16303318462351,high
10029,"Other business services managers","10029 - Other business services managers",Management,21110,"Biologists and related scientists","University Degree",4.275326034913,high
10029,"Other business services managers","10029 - Other business services managers",Management,40020,"Administrators - post-secondary education and vocational training",Management,4.28160503769115,high
10029,"Other business services managers","10029 - Other business services managers",Management,70020,"Managers in transportation",Management,4.29451336710674,high
10029,"Other business services managers","10029 - Other business services managers",Management,40041,"Fire chiefs and senior firefighting officers",Management,4.34521388011595,high
10029,"Other business services managers","10029 - Other business services managers",Management,41406,"Recreation, sports and fitness policy researchers, consultants and program officers","University Degree",4.38595819429638,medium
10029,"Other business services managers","10029 - Other business services managers",Management,41403,"Social policy researchers, consultants and program officers","University Degree",4.43219694373578,medium
10029,"Other business services managers","10029 - Other business services managers",Management,90010,"Manufacturing managers",Management,4.68672621218474,medium
10029,"Other business services managers","10029 - Other business services managers",Management,50012,"Recreation, sports and fitness program and service directors",Management,4.68881348755646,medium
10029,"Other business services managers","10029 - Other business services managers",Management,64311,"Pursers and flight attendants","High School Diploma",4.88508753113739,medium
10029,"Other business services managers","10029 - Other business services managers",Management,70021,"Postal and courier services managers",Management,5.01092331998553,medium
10029,"Other business services managers","10029 - Other business services managers",Management,40010,"Government managers - health and social policy development and program administration",Management,5.01648704626428,medium
10029,"Other business services managers","10029 - Other business services managers",Management,40011,"Government managers - economic analysis, policy development and program administration",Management,5.01648704626428,medium
10029,"Other business services managers","10029 - Other business services managers",Management,40012,"Government managers - education policy development and program administration",Management,5.01648704626428,medium
10029,"Other business services managers","10029 - Other business services managers",Management,12103,"Conference and event planners","College Diploma or Apprenticeship, 2 or more years",5.03802275751809,medium
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,50011,"Managers - publishing, motion pictures, broadcasting and performing arts",Management,0,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,50010,"Library, archive, museum and art gallery managers",Management,0,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,40042,"Commissioned officers of the Canadian Armed Forces",Management,0,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,10012,"Purchasing managers",Management,2.26663220529042,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,60020,"Retail and wholesale trade managers",Management,2.54456818266122,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,70021,"Postal and courier services managers",Management,3.25747296503843,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,40010,"Government managers - health and social policy development and program administration",Management,3.89854490031613,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,40011,"Government managers - economic analysis, policy development and program administration",Management,3.89854490031613,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,40012,"Government managers - education policy development and program administration",Management,3.89854490031613,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,12011,"Supervisors, finance and insurance office workers","College Diploma or Apprenticeship, 2 or more years",3.92769483060051,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,12010,"Supervisors, general office and administrative support workers","College Diploma or Apprenticeship, 2 or more years",3.92769483060051,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,12012,"Supervisors, library, correspondence and related information workers","College Diploma or Apprenticeship, 2 or more years",3.92769483060051,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,62023,"Customer and information services supervisors","College Diploma or Apprenticeship, 2 or more years",3.92769483060051,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,72025,"Supervisors, mail and message distribution occupations","College Diploma or Apprenticeship, 2 or more years",3.92769483060051,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,70020,"Managers in transportation",Management,3.96936814512638,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,63101,"Real estate agents and salespersons","College Diploma or Apprenticeship, less than 2 years",4.01127198359085,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,70012,"Facility operation and maintenance managers",Management,4.34415596666517,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,12102,"Procurement and purchasing agents and officers","College Diploma or Apprenticeship, 2 or more years",4.36336400543587,high
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,40019,"Other managers in public administration",Management,4.37864460260705,medium
10030,"Telecommunication carriers managers","10030 - Telecommunication carriers managers",Management,40020,"Administrators - post-secondary education and vocational training",Management,4.52681054349484,medium
11100,"Financial auditors and accountants","11100 - Financial auditors and accountants","University Degree",11102,"Financial advisors","University Degree",0.386434417579208,high
11100,"Financial auditors and accountants","11100 - Financial auditors and accountants","University Degree",11109,"Other financial officers","University Degree",0.386434417579208,high
11100,"Financial auditors and accountants","11100 - Financial auditors and accountants","University Degree",41402,"Business development officers and market researchers and analysts","University Degree",3.63982971838953,high
11100,"Financial auditors and accountants","11100 - Financial auditors and accountants","University Degree",10020,"Insurance, real estate and financial brokerage managers",Management,3.66355430788466,high
11100,"Financial auditors and accountants","11100 - Financial auditors and accountants","University Degree",11103,"Securities agents, investment dealers and brokers","University Degree",3.77510191304121,high
