2025,1,Mainland/Southwest,"All industries",1906100,1.3,260900,419100,680000
2025,2,Mainland/Southwest,"Computer systems design and related services",94900,4.4,52400,22700,75100
2025,3,Mainland/Southwest,"Other retail trade (excluding cars and personal care)",160800,1,17400,32600,50000
2025,4,Mainland/Southwest,Hospitals,95800,2.2,23600,20800,44500
2025,5,Mainland/Southwest,"Ambulatory health care services",80500,2.3,21300,17500,38800
2025,6,Mainland/Southwest,"Specialty trade contractors",81800,1.4,12600,16800,29400
