year,month,total_employed,total_unemployed,total_unemployed_previous,employment_by_age_group_15_24,employment_by_age_group_25_54,employment_by_age_group_55,employment_by_age_group_15_24_previous,employment_by_age_group_25_54_previous,employment_by_age_group_55_previous,employment_by_gender_women,employment_by_gender_men,employment_by_gender_women_previous,employment_by_gender_men_previous,employment_change_pct_total_employment,employment_change_abs_total_employment,employment_change_pct_full_time_jobs,employment_change_abs_full_time_jobs,employment_change_pct_part_time_jobs,employment_change_abs_part_time_jobs,employment_rate_change_pct_unemployment,employment_rate_pct_unemployment,employment_rate_change_pct_participation,employment_rate_pct_participation,employment_rate_change_pct_unemployment_previous,employment_rate_pct_unemployment_previous,employment_rate_change_pct_participation_previous,employment_rate_pct_participation_previous,population_british_columbia,population_vancouver_island_coast,population_mainland_southwest,population_thompson_okanagan,population_kootenay,population_cariboo,population_north_coast_nechako,population_northeast,unemployment_pct_british_columbia,unemployment_pct_british_columbia_previous,total_jobs_british_columbia,unemployment_pct_vancouver_island_coast,unemployment_pct_vancouver_island_coast_previous,total_jobs_vancouver_island_coast,unemployment_pct_mainland_southwest,unemployment_pct_mainland_southwest_previous,total_jobs_mainland_southwest,unemployment_pct_thompson_okanagan,unemployment_pct_thompson_okanagan_previous,total_jobs_thompson_okanagan,unemployment_pct_kootenay,unemployment_pct_kootenay_previous,total_jobs_kootenay,unemployment_pct_cariboo,unemployment_pct_cariboo_previous,total_jobs_cariboo,unemployment_pct_north_coast_nechako,unemployment_pct_north_coast_nechako_previous,total_jobs_north_coast_nechako,unemployment_pct_northeast,unemployment_pct_northeast_previous,total_jobs_northeast,industry_pct_accommodation_food_services,industry_abs_accommodation_food_services,industry_pct_agriculture_fishing,industry_abs_agriculture_fishing,industry_pct_construction,industry_abs_construction,industry_pct_educational_services,industry_abs_educational_services,industry_pct_finance_insurance_real_estate,industry_abs_finance_insurance_real_estate,industry_pct_health_care_social_assistance,industry_abs_health_care_social_assistance,industry_pct_manufacturing,industry_abs_manufacturing,industry_pct_other_primary,industry_abs_other_primary,industry_pct_other_private_services,industry_abs_other_private_services,industry_pct_professional_scientific_technical_services,industry_abs_professional_scientific_technical_services,industry_pct_public_administration,industry_abs_public_administration,industry_pct_transportation_warehousing,industry_abs_transportation_warehousing,industry_pct_utilities,industry_abs_utilities,industry_pct_wholesale_retail_trade,industry_abs_wholesale_retail_trade,industry_pct_business_building_other_support_services,industry_abs_business_building_other_support_services,industry_pct_information_culture_recreation,industry_abs_information_culture_recreation
2026,8,2949200,204000,196600,358300,1978200,612800,354800,1981100,618800,1414500,1534800,1416100,1538600,-0.2,-5500,-1.1,-26000,3.6,20600,0.3,6.5,0,65.1,-0.3,6.2,0.2,65.1,4839900,810300,3057700,553100,151400,142600,70400,54400,6.6,6.3,2967600,5.8,6,454400,6.8,6.6,1942200,7.2,5.1,315700,5.8,5.8,88000,5.7,7.2,87700,6.8,5.9,43800,7,8.2,35700,1.8,3400,-11.4,-2400,-1.7,-4800,-2.7,-6300,1.2,2100,2.3,10000,1.4,2700,-6.8,-2600,-1.2,-1400,-1.4,-4500,0.9,1400,0.7,1100,5,700,-0.9,-3800,-7.7,-7100,4.5,6100
