year,month,total_employed,total_unemployed,total_unemployed_previous,employment_by_age_group_15_24,employment_by_age_group_25_54,employment_by_age_group_55,employment_by_age_group_15_24_previous,employment_by_age_group_25_54_previous,employment_by_age_group_55_previous,employment_by_gender_women,employment_by_gender_men,employment_by_gender_women_previous,employment_by_gender_men_previous,employment_change_pct_total_employment,employment_change_abs_total_employment,employment_change_pct_full_time_jobs,employment_change_abs_full_time_jobs,employment_change_pct_part_time_jobs,employment_change_abs_part_time_jobs,employment_rate_change_pct_unemployment,employment_rate_pct_unemployment,employment_rate_change_pct_participation,employment_rate_pct_participation,employment_rate_change_pct_unemployment_previous,employment_rate_pct_unemployment_previous,employment_rate_change_pct_participation_previous,employment_rate_pct_participation_previous,population_british_columbia,population_vancouver_island_coast,population_mainland_southwest,population_thompson_okanagan,population_kootenay,population_cariboo,population_north_coast_nechako,population_northeast,unemployment_pct_british_columbia,unemployment_pct_british_columbia_previous,total_jobs_british_columbia,unemployment_pct_vancouver_island_coast,unemployment_pct_vancouver_island_coast_previous,total_jobs_vancouver_island_coast,unemployment_pct_mainland_southwest,unemployment_pct_mainland_southwest_previous,total_jobs_mainland_southwest,unemployment_pct_thompson_okanagan,unemployment_pct_thompson_okanagan_previous,total_jobs_thompson_okanagan,unemployment_pct_kootenay,unemployment_pct_kootenay_previous,total_jobs_kootenay,unemployment_pct_cariboo,unemployment_pct_cariboo_previous,total_jobs_cariboo,unemployment_pct_north_coast_nechako,unemployment_pct_north_coast_nechako_previous,total_jobs_north_coast_nechako,unemployment_pct_northeast,unemployment_pct_northeast_previous,total_jobs_northeast,industry_pct_accommodation_food_services,industry_abs_accommodation_food_services,industry_pct_agriculture_fishing,industry_abs_agriculture_fishing,industry_pct_construction,industry_abs_construction,industry_pct_educational_services,industry_abs_educational_services,industry_pct_finance_insurance_real_estate,industry_abs_finance_insurance_real_estate,industry_pct_health_care_social_assistance,industry_abs_health_care_social_assistance,industry_pct_manufacturing,industry_abs_manufacturing,industry_pct_other_primary,industry_abs_other_primary,industry_pct_other_private_services,industry_abs_other_private_services,industry_pct_professional_scientific_technical_services,industry_abs_professional_scientific_technical_services,industry_pct_public_administration,industry_abs_public_administration,industry_pct_transportation_warehousing,industry_abs_transportation_warehousing,industry_pct_utilities,industry_abs_utilities,industry_pct_wholesale_retail_trade,industry_abs_wholesale_retail_trade,industry_pct_business_building_other_support_services,industry_abs_business_building_other_support_services,industry_pct_information_culture_recreation,industry_abs_information_culture_recreation
2026,6,2936900,204900,212200,351000,1956600,629300,338800,1957400,632900,1412900,1524000,1410800,1518300,0.3,7800,0.2,5200,0.4,2600,-0.3,6.5,0,64.9,0.1,6.1,0.1,65,4838700,809200,3059500,552200,151100,142200,70100,54300,6.6,6.1,2945900,5.7,5.4,454300,6.8,6.3,1923100,7.5,5.9,311600,4.6,6.3,88100,5.7,6.1,90400,7.4,6.4,42600,8.2,7.3,35900,-4.6,-9000,-2.3,-500,-1.1,-3000,2.2,5000,-0.3,-500,2,8500,-1.5,-2900,2.9,1100,3.9,4600,-1,-3100,0.5,800,4.8,7300,-8.5,-1400,0,-100,-1.3,-1200,1.8,2400
